Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle
2020,1,12,21,50,0,0,0,49.8,150.32
2020,1,12,22,0,0,0,0,50.15,152.18
2020,1,12,22,10,0,0,0,50.5,153.99
2020,1,12,22,20,0,0,0,50.8,155.76
2020,1,12,22,30,0,0,0,51.52,157.45
2020,1,12,22,40,0,0,0,52.32,159.05
2020,1,12,22,50,0,0,0,52.69,160.55
2020,1,12,23,0,0,0,0,53.06,161.91
2020,1,12,23,10,0,0,0,53.43,163.1
2020,1,12,23,20,0,0,0,53.81,164.08
2020,1,12,23,30,0,0,0,54.19,164.81
2020,1,12,23,40,0,0,0,57,165.26
2020,1,12,23,50,0,0,0,57.4,165.39
2020,1,13,0,0,0,0,0,57.81,165.19
2020,1,13,0,10,0,0,0,58.21,164.69
2020,1,13,0,20,0,0,0,58.63,163.9
2020,1,13,0,30,0,0,0,59.04,162.88
2020,1,13,0,40,0,0,0,62.43,161.65
2020,1,13,0,50,0,0,0,62.87,160.26
2020,1,13,1,0,0,0,0,63.32,158.73
2020,1,13,1,10,0,0,0,63.32,157.11
2020,1,13,1,20,0,0,0,63.77,155.4
2020,1,13,1,30,0,0,0,63.77,153.63
2020,1,13,1,40,0,0,0,67.38,151.8
2020,1,13,1,50,0,0,0,67.86,149.93
2020,1,13,2,0,0,0,0,67.86,148.03
2020,1,13,2,10,0,0,0,68.34,146.1
2020,1,13,2,20,0,0,0,68.34,144.15
2020,1,13,2,30,0,0,0,68.83,142.18
2020,1,13,2,40,0,0,0,71.49,140.19
2020,1,13,2,50,0,0,0,71.49,138.2
2020,1,13,3,0,0,0,0,72,136.19
2020,1,13,3,10,0,0,0,72,134.18
2020,1,13,3,20,0,0,0,72,132.17
2020,1,13,3,30,0,0,0,72,130.15
2020,1,13,3,40,0,0,0,73.77,128.13
2020,1,13,3,50,0,0,0,73.77,126.11
2020,1,13,4,0,0,0,0,73.85,124.1
2020,1,13,4,10,0,0,0,73.85,122.08
2020,1,13,4,20,0,0,0,73.32,120.07
2020,1,13,4,30,0,0,0,73.32,118.07
2020,1,13,4,40,0,0,0,73.16,116.07
2020,1,13,4,50,0,0,0,72.64,114.08
2020,1,13,5,0,0,0,0,72.64,112.09
2020,1,13,5,10,0,0,0,72.21,110.12
2020,1,13,5,20,0,0,0,72.21,108.15
2020,1,13,5,30,0,0,0,71.7,106.2
2020,1,13,5,40,0,0,0,70.67,104.25
2020,1,13,5,50,0,0,0,70.17,102.32
2020,1,13,6,0,0,0,0,70.17,100.41
2020,1,13,6,10,0,0,0,69.26,98.51
2020,1,13,6,20,0,0,0,68.29,96.63
2020,1,13,6,30,0,0,0,67.81,94.76
2020,1,13,6,40,0,0,0,67.9,92.92
2020,1,13,6,50,0,0,0,66.95,91.09
2020,1,13,7,0,11,169,14,66.01,88.92
2020,1,13,7,10,18,295,32,63.74,87.27
2020,1,13,7,20,24,397,55,61.55,85.59
2020,1,13,7,30,30,480,81,59.93,83.91
2020,1,13,7,40,35,546,109,58.43,82.24
2020,1,13,7,50,40,603,138,56.45,80.6
2020,1,13,8,0,43,650,168,54.54,78.98
2020,1,13,8,10,47,690,197,52.71,77.4
2020,1,13,8,20,50,725,227,51.29,75.85
2020,1,13,8,30,53,754,256,49.58,74.35
2020,1,13,8,40,55,780,285,45.71,72.89
2020,1,13,8,50,57,802,312,44.2,71.47
2020,1,13,9,0,59,822,339,43.02,70.1
2020,1,13,9,10,61,839,365,42.17,68.79
2020,1,13,9,20,63,855,389,41.06,67.53
2020,1,13,9,30,64,868,413,40.24,66.33
2020,1,13,9,40,66,880,435,38.64,65.19
2020,1,13,9,50,67,890,456,37.88,64.12
2020,1,13,10,0,68,900,475,37.13,63.12
2020,1,13,10,10,69,908,493,36.65,62.19
2020,1,13,10,20,70,915,509,36.17,61.34
2020,1,13,10,30,71,921,524,35.93,60.57
2020,1,13,10,40,71,928,537,35.51,59.88
2020,1,13,10,50,72,933,548,35.05,59.28
2020,1,13,11,0,72,937,558,34.59,58.77
2020,1,13,11,10,73,940,566,34.14,58.34
2020,1,13,11,20,73,942,572,33.92,58.02
2020,1,13,11,30,73,944,576,33.48,57.78
2020,1,13,11,40,73,945,579,33.04,57.64
2020,1,13,11,50,73,945,579,32.61,57.6
2020,1,13,12,0,73,945,578,32.19,57.66
2020,1,13,12,10,73,943,576,31.98,57.81
2020,1,13,12,20,73,942,571,31.77,58.05
2020,1,13,12,30,73,939,565,31.57,58.4
2020,1,13,12,40,74,931,556,31.08,58.83
2020,1,13,12,50,73,928,546,30.88,59.36
2020,1,13,13,0,73,923,535,30.68,59.97
2020,1,13,13,10,72,917,521,30.68,60.67
2020,1,13,13,20,71,911,507,30.68,61.45
2020,1,13,13,30,70,903,490,30.68,62.31
2020,1,13,13,40,68,898,473,30.59,63.25
2020,1,13,13,50,67,889,453,30.59,64.26
2020,1,13,14,0,66,878,432,30.59,65.34
2020,1,13,14,10,65,865,410,30.99,66.49
2020,1,13,14,20,63,852,386,31.4,67.7
2020,1,13,14,30,61,836,361,32.01,68.96
2020,1,13,14,40,59,820,336,38.31,70.28
2020,1,13,14,50,57,800,309,39.07,71.66
2020,1,13,15,0,55,777,281,39.58,73.08
2020,1,13,15,10,52,751,252,39.58,74.55
2020,1,13,15,20,49,721,223,39.58,76.06
2020,1,13,15,30,46,686,194,39.58,77.61
2020,1,13,15,40,43,645,164,39.58,79.2
2020,1,13,15,50,39,596,134,39.58,80.82
2020,1,13,16,0,34,541,105,52.46,82.46
2020,1,13,16,10,29,471,78,53.18,84.13
2020,1,13,16,20,24,385,52,53.9,85.82
2020,1,13,16,30,17,279,29,55.01,87.5
2020,1,13,16,40,0,0,0,51.43,89.14
2020,1,13,16,50,0,0,0,52.13,91.34
2020,1,13,17,0,0,0,0,53.21,93.16
2020,1,13,17,10,0,0,0,53.58,95.01
2020,1,13,17,20,0,0,0,54.31,96.88
2020,1,13,17,30,0,0,0,54.69,98.76
2020,1,13,17,40,0,0,0,54.38,100.66
2020,1,13,17,50,0,0,0,55.13,102.58
2020,1,13,18,0,0,0,0,55.51,104.51
2020,1,13,18,10,0,0,0,55.89,106.46
2020,1,13,18,20,0,0,0,56.28,108.41
2020,1,13,18,30,0,0,0,56.67,110.38
2020,1,13,18,40,0,0,0,56.47,112.35
2020,1,13,18,50,0,0,0,56.86,114.34
2020,1,13,19,0,0,0,0,57.25,116.33
2020,1,13,19,10,0,0,0,57.65,118.33
2020,1,13,19,20,0,0,0,57.65,120.34
2020,1,13,19,30,0,0,0,58.05,122.35
2020,1,13,19,40,0,0,0,58.18,124.36
2020,1,13,19,50,0,0,0,58.18,126.38
2020,1,13,20,0,0,0,0,58.59,128.39
2020,1,13,20,10,0,0,0,58.99,130.41
2020,1,13,20,20,0,0,0,59.41,132.43
2020,1,13,20,30,0,0,0,59.82,134.44
2020,1,13,20,40,0,0,0,59.9,136.45
2020,1,13,20,50,0,0,0,60.32,138.45
2020,1,13,21,0,0,0,0,60.74,140.44
2020,1,13,21,10,0,0,0,61.17,142.42
2020,1,13,21,20,0,0,0,61.59,144.38
2020,1,13,21,30,0,0,0,62.03,146.33
2020,1,13,21,40,0,0,0,62.58,148.25
2020,1,13,21,50,0,0,0,63.02,150.15
2020,1,13,22,0,0,0,0,63.46,152
2020,1,13,22,10,0,0,0,63.84,153.82
2020,1,13,22,20,0,0,0,64.29,155.58
2020,1,13,22,30,0,0,0,64.75,157.27
2020,1,13,22,40,0,0,0,65.22,158.87
2020,1,13,22,50,0,0,0,65.68,160.36
2020,1,13,23,0,0,0,0,66.15,161.72
2020,1,13,23,10,0,0,0,66.62,162.91
2020,1,13,23,20,0,0,0,67.09,163.89
2020,1,13,23,30,0,0,0,67.09,164.63
2020,1,13,23,40,0,0,0,67.68,165.08
2020,1,13,23,50,0,0,0,68.16,165.22
2020,1,14,0,0,0,0,0,68.64,165.04
2020,1,14,0,10,0,0,0,68.64,164.55
2020,1,14,0,20,0,0,0,68.64,163.78
2020,1,14,0,30,0,0,0,69.13,162.77
2020,1,14,0,40,0,0,0,69.83,161.55
2020,1,14,0,50,0,0,0,70.32,160.18
2020,1,14,1,0,0,0,0,70.32,158.67
2020,1,14,1,10,0,0,0,70.32,157.05
2020,1,14,1,20,0,0,0,70.82,155.35
2020,1,14,1,30,0,0,0,70.82,153.59
2020,1,14,1,40,0,0,0,72.13,151.76
2020,1,14,1,50,0,0,0,72.64,149.9
2020,1,14,2,0,0,0,0,72.64,148
2020,1,14,2,10,0,0,0,72.64,146.08
2020,1,14,2,20,0,0,0,72.64,144.13
2020,1,14,2,30,0,0,0,72.64,142.16
2020,1,14,2,40,0,0,0,74.56,140.18
2020,1,14,2,50,0,0,0,74.56,138.18
2020,1,14,3,0,0,0,0,74.56,136.18
2020,1,14,3,10,0,0,0,74.56,134.17
2020,1,14,3,20,0,0,0,75.09,132.16
2020,1,14,3,30,0,0,0,75.09,130.14
2020,1,14,3,40,0,0,0,76.14,128.12
2020,1,14,3,50,0,0,0,76.14,126.1
2020,1,14,4,0,0,0,0,76.68,124.09
2020,1,14,4,10,0,0,0,76.68,122.07
2020,1,14,4,20,0,0,0,77.23,120.06
2020,1,14,4,30,0,0,0,77.23,118.06
2020,1,14,4,40,0,0,0,77.69,116.05
2020,1,14,4,50,0,0,0,78.25,114.06
2020,1,14,5,0,0,0,0,78.25,112.07
2020,1,14,5,10,0,0,0,78.81,110.1
2020,1,14,5,20,0,0,0,78.81,108.13
2020,1,14,5,30,0,0,0,79.37,106.17
2020,1,14,5,40,0,0,0,79.54,104.23
2020,1,14,5,50,0,0,0,80.11,102.3
2020,1,14,6,0,0,0,0,80.11,100.38
2020,1,14,6,10,0,0,0,78.41,98.48
2020,1,14,6,20,0,0,0,76.76,96.59
2020,1,14,6,30,0,0,0,75.14,94.73
2020,1,14,6,40,0,0,0,75.05,92.88
2020,1,14,6,50,0,0,0,73.48,91.05
2020,1,14,7,0,11,214,15,71.94,88.88
2020,1,14,7,10,18,340,34,68.97,87.23
2020,1,14,7,20,24,442,58,66.13,85.54
2020,1,14,7,30,29,523,85,63.43,83.86
2020,1,14,7,40,34,594,114,62.25,82.18
2020,1,14,7,50,38,648,144,59.73,80.53
2020,1,14,8,0,41,693,175,57.32,78.92
2020,1,14,8,10,44,732,205,55.4,77.33
2020,1,14,8,20,47,765,235,53.54,75.78
2020,1,14,8,30,50,793,265,51.76,74.27
2020,1,14,8,40,51,821,294,49.8,72.8
2020,1,14,8,50,53,842,322,48.15,71.38
2020,1,14,9,0,55,861,349,46.57,70.01
2020,1,14,9,10,57,877,375,45.04,68.69
2020,1,14,9,20,58,892,400,43.86,67.43
2020,1,14,9,30,59,904,424,42.72,66.22
2020,1,14,9,40,66,899,444,40.21,65.08
2020,1,14,9,50,67,909,465,39.17,64.01
2020,1,14,10,0,68,918,485,37.9,63
2020,1,14,10,10,69,926,503,37.17,62.07
2020,1,14,10,20,70,933,520,36.45,61.21
2020,1,14,10,30,71,940,535,35.71,60.43
2020,1,14,10,40,70,940,544,33.35,59.74
2020,1,14,10,50,71,945,556,32.71,59.13
2020,1,14,11,0,71,948,565,32.08,58.61
2020,1,14,11,10,72,951,573,31.67,58.19
2020,1,14,11,20,72,954,580,31.27,57.85
2020,1,14,11,30,72,955,584,30.64,57.61
2020,1,14,11,40,70,961,587,28.62,57.47
2020,1,14,11,50,71,961,588,28.26,57.43
2020,1,14,12,0,70,961,587,27.9,57.48
2020,1,14,12,10,70,960,584,27.9,57.63
2020,1,14,12,20,70,958,580,27.72,57.87
2020,1,14,12,30,70,956,573,27.55,58.21
2020,1,14,12,40,70,952,565,26.21,58.64
2020,1,14,12,50,69,948,555,26.21,59.17
2020,1,14,13,0,69,943,544,26.04,59.78
2020,1,14,13,10,68,938,531,26.21,60.48
2020,1,14,13,20,68,932,516,26.37,61.26
2020,1,14,13,30,67,925,499,26.37,62.12
2020,1,14,13,40,67,914,481,26.47,63.06
2020,1,14,13,50,66,905,461,26.64,64.07
2020,1,14,14,0,64,894,440,26.81,65.15
2020,1,14,14,10,63,882,418,27.33,66.29
2020,1,14,14,20,62,869,394,27.86,67.5
2020,1,14,14,30,60,854,369,28.58,68.77
2020,1,14,14,40,59,833,343,34.44,70.09
2020,1,14,14,50,57,814,315,35.11,71.47
2020,1,14,15,0,55,791,287,35.8,72.89
2020,1,14,15,10,52,766,259,35.8,74.36
2020,1,14,15,20,50,736,229,35.8,75.87
2020,1,14,15,30,47,702,199,35.8,77.42
2020,1,14,15,40,43,661,169,35.8,79.01
2020,1,14,15,50,39,614,139,35.8,80.63
2020,1,14,16,0,36,549,109,46.31,82.28
2020,1,14,16,10,31,479,81,46.93,83.96
2020,1,14,16,20,25,393,55,47.56,85.65
2020,1,14,16,30,18,287,32,48.21,87.33
2020,1,14,16,40,11,149,14,45.22,88.98
2020,1,14,16,50,0,0,0,45.84,91.16
2020,1,14,17,0,0,0,0,46.46,92.99
2020,1,14,17,10,0,0,0,46.82,94.84
2020,1,14,17,20,0,0,0,47.14,96.71
2020,1,14,17,30,0,0,0,47.78,98.59
2020,1,14,17,40,0,0,0,47,100.49
2020,1,14,17,50,0,0,0,47.32,102.41
2020,1,14,18,0,0,0,0,47.97,104.34
2020,1,14,18,10,0,0,0,48.3,106.29
2020,1,14,18,20,0,0,0,48.63,108.25
2020,1,14,18,30,0,0,0,49.3,110.21
2020,1,14,18,40,0,0,0,48.68,112.19
2020,1,14,18,50,0,0,0,49.07,114.18
2020,1,14,19,0,0,0,0,49.4,116.17
2020,1,14,19,10,0,0,0,49.74,118.17
2020,1,14,19,20,0,0,0,49.74,120.18
2020,1,14,19,30,0,0,0,50.08,122.19
2020,1,14,19,40,0,0,0,49.82,124.2
2020,1,14,19,50,0,0,0,49.82,126.22
2020,1,14,20,0,0,0,0,50.16,128.23
2020,1,14,20,10,0,0,0,50.51,130.25
2020,1,14,20,20,0,0,0,50.85,132.27
2020,1,14,20,30,0,0,0,50.85,134.28
2020,1,14,20,40,0,0,0,50.96,136.28
2020,1,14,20,50,0,0,0,51.32,138.28
2020,1,14,21,0,0,0,0,51.67,140.27
2020,1,14,21,10,0,0,0,52.03,142.25
2020,1,14,21,20,0,0,0,52.39,144.22
2020,1,14,21,30,0,0,0,52.75,146.16
2020,1,14,21,40,0,0,0,53.14,148.08
2020,1,14,21,50,0,0,0,53.51,149.97
2020,1,14,22,0,0,0,0,53.88,151.83
2020,1,14,22,10,0,0,0,54.63,153.64
2020,1,14,22,20,0,0,0,55.01,155.39
2020,1,14,22,30,0,0,0,55.78,157.08
2020,1,14,22,40,0,0,0,55.63,158.68
2020,1,14,22,50,0,0,0,56.41,160.17
2020,1,14,23,0,0,0,0,57.2,161.53
2020,1,14,23,10,0,0,0,57.6,162.71
2020,1,14,23,20,0,0,0,58,163.7
2020,1,14,23,30,0,0,0,58.41,164.43
2020,1,14,23,40,0,0,0,58.04,164.89
2020,1,14,23,50,0,0,0,58.45,165.04
2020,1,15,0,0,0,0,0,58.8,164.87
2020,1,15,0,10,0,0,0,58.86,164.4
2020,1,15,0,20,0,0,0,59.27,163.65
2020,1,15,0,30,0,0,0,59.27,162.65
2020,1,15,0,40,0,0,0,58.38,161.45
2020,1,15,0,50,0,0,0,58.79,160.09
2020,1,15,1,0,0,0,0,58.79,158.59
2020,1,15,1,10,0,0,0,59.21,156.99
2020,1,15,1,20,0,0,0,59.21,155.3
2020,1,15,1,30,0,0,0,59.63,153.54
2020,1,15,1,40,0,0,0,58.76,151.72
2020,1,15,1,50,0,0,0,59.18,149.86
2020,1,15,2,0,0,0,0,59.18,147.97
2020,1,15,2,10,0,0,0,59.53,146.05
2020,1,15,2,20,0,0,0,59.53,144.1
2020,1,15,2,30,0,0,0,59.96,142.14
2020,1,15,2,40,0,0,0,59.04,140.16
2020,1,15,2,50,0,0,0,59.04,138.16
2020,1,15,3,0,0,0,0,59.45,136.16
2020,1,15,3,10,0,0,0,59.45,134.15
2020,1,15,3,20,0,0,0,59.45,132.14
2020,1,15,3,30,0,0,0,59.45,130.12
2020,1,15,3,40,0,0,0,58.5,128.11
2020,1,15,3,50,0,0,0,58.5,126.09
2020,1,15,4,0,0,0,0,58.5,124.07
2020,1,15,4,10,0,0,0,58.56,122.06
2020,1,15,4,20,0,0,0,58.56,120.04
2020,1,15,4,30,0,0,0,58.56,118.04
2020,1,15,4,40,0,0,0,57.72,116.03
2020,1,15,4,50,0,0,0,57.31,114.04
2020,1,15,5,0,0,0,0,57.31,112.05
2020,1,15,5,10,0,0,0,57.31,110.07
2020,1,15,5,20,0,0,0,57.31,108.1
2020,1,15,5,30,0,0,0,57.31,106.15
2020,1,15,5,40,0,0,0,56.71,104.2
2020,1,15,5,50,0,0,0,56.71,102.27
2020,1,15,6,0,0,0,0,56.71,100.35
2020,1,15,6,10,0,0,0,55.97,98.44
2020,1,15,6,20,0,0,0,55.19,96.56
2020,1,15,6,30,0,0,0,54.42,94.69
2020,1,15,6,40,0,0,0,58.44,92.84
2020,1,15,6,50,0,0,0,57.63,91.01
2020,1,15,7,0,11,174,15,56.83,88.83
2020,1,15,7,10,18,299,33,54.5,87.18
2020,1,15,7,20,25,401,57,52.28,85.49
2020,1,15,7,30,31,483,83,50.15,83.8
2020,1,15,7,40,36,549,111,49.82,82.12
2020,1,15,7,50,40,605,141,47.49,80.47
2020,1,15,8,0,44,652,171,45.59,78.84
2020,1,15,8,10,48,692,201,44.37,77.25
2020,1,15,8,20,51,726,230,43.19,75.7
2020,1,15,8,30,54,756,260,41.76,74.19
2020,1,15,8,40,56,780,288,42.37,72.72
2020,1,15,8,50,59,802,316,41.29,71.29
2020,1,15,9,0,61,822,343,39.94,69.91
2020,1,15,9,10,63,839,369,39.15,68.59
2020,1,15,9,20,65,854,394,38.38,67.32
2020,1,15,9,30,66,868,418,37.63,66.11
2020,1,15,9,40,69,874,439,35.13,64.96
2020,1,15,9,50,70,885,460,34.44,63.88
2020,1,15,10,0,72,894,480,33.77,62.87
2020,1,15,10,10,73,903,498,33.33,61.93
2020,1,15,10,20,74,910,514,32.9,61.07
2020,1,15,10,30,75,916,529,32.47,60.29
2020,1,15,10,40,75,923,542,30.31,59.59
2020,1,15,10,50,75,928,554,29.92,58.98
2020,1,15,11,0,76,932,564,29.53,58.45
2020,1,15,11,10,76,935,572,29.31,58.02
2020,1,15,11,20,77,938,578,29.12,57.68
2020,1,15,11,30,77,939,582,28.93,57.44
2020,1,15,11,40,77,940,585,27.49,57.29
2020,1,15,11,50,77,941,586,27.31,57.25
2020,1,15,12,0,77,940,585,27.13,57.29
2020,1,15,12,10,77,939,582,26.96,57.44
2020,1,15,12,20,77,938,578,26.79,57.68
2020,1,15,12,30,76,935,572,26.76,58.02
2020,1,15,12,40,79,924,562,25.62,58.45
2020,1,15,12,50,78,921,553,25.46,58.97
2020,1,15,13,0,69,900,524,25.3,59.58
2020,1,15,13,10,67,908,517,25.46,60.28
2020,1,15,13,20,76,904,514,25.46,61.06
2020,1,15,13,30,75,897,497,25.46,61.92
2020,1,15,13,40,166,438,365,24.9,62.86
2020,1,15,13,50,68,820,429,24.9,63.87
2020,1,15,14,0,61,840,417,24.9,64.95
2020,1,15,14,10,102,621,354,25.38,66.1
2020,1,15,14,20,74,723,353,25.71,67.3
2020,1,15,14,30,66,826,368,26.05,68.57
2020,1,15,14,40,87,597,292,34.78,69.9
2020,1,15,14,50,131,196,194,35.23,71.27
2020,1,15,15,0,48,761,274,35.92,72.7
2020,1,15,15,10,57,741,259,35.92,74.17
2020,1,15,15,20,54,711,230,35.92,75.68
2020,1,15,15,30,48,599,180,35.92,77.24
2020,1,15,15,40,56,430,139,35.92,78.83
2020,1,15,15,50,54,317,106,35.92,80.45
2020,1,15,16,0,42,353,90,36.58,82.1
2020,1,15,16,10,36,237,62,37.07,83.78
2020,1,15,16,20,27,176,41,37.31,85.47
2020,1,15,16,30,25,0,25,37.81,87.16
2020,1,15,16,40,8,0,8,35.09,88.82
2020,1,15,16,50,0,0,0,35.56,90.98
2020,1,15,17,0,0,0,0,35.8,92.81
2020,1,15,17,10,0,0,0,36.04,94.66
2020,1,15,17,20,0,0,0,36.52,96.53
2020,1,15,17,30,0,0,0,36.76,98.42
2020,1,15,17,40,0,0,0,36.39,100.32
2020,1,15,17,50,0,0,0,36.63,102.24
2020,1,15,18,0,0,0,0,36.88,104.17
2020,1,15,18,10,0,0,0,36.88,106.12
2020,1,15,18,20,0,0,0,37.12,108.08
2020,1,15,18,30,0,0,0,37.12,110.05
2020,1,15,18,40,0,0,0,36.7,112.02
2020,1,15,18,50,0,0,0,36.95,114.01
2020,1,15,19,0,0,0,0,36.95,116
2020,1,15,19,10,0,0,0,37.2,118.01
2020,1,15,19,20,0,0,0,37.2,120.01
2020,1,15,19,30,0,0,0,37.45,122.02
2020,1,15,19,40,0,0,0,36.79,124.04
2020,1,15,19,50,0,0,0,37.04,126.05
2020,1,15,20,0,0,0,0,37.04,128.07
2020,1,15,20,10,0,0,0,37.55,130.09
2020,1,15,20,20,0,0,0,37.8,132.1
2020,1,15,20,30,0,0,0,38.31,134.11
2020,1,15,20,40,0,0,0,38.34,136.12
2020,1,15,20,50,0,0,0,38.6,138.12
2020,1,15,21,0,0,0,0,39.13,140.11
2020,1,15,21,10,0,0,0,39.4,142.09
2020,1,15,21,20,0,0,0,39.94,144.05
2020,1,15,21,30,0,0,0,40.48,145.99
2020,1,15,21,40,0,0,0,41.04,147.91
2020,1,15,21,50,0,0,0,41.6,149.8
2020,1,15,22,0,0,0,0,41.89,151.65
2020,1,15,22,10,0,0,0,42.47,153.46
2020,1,15,22,20,0,0,0,43.05,155.21
2020,1,15,22,30,0,0,0,43.35,156.89
2020,1,15,22,40,0,0,0,44.28,158.49
2020,1,15,22,50,0,0,0,44.89,159.98
2020,1,15,23,0,0,0,0,45.2,161.33
2020,1,15,23,10,0,0,0,45.83,162.51
2020,1,15,23,20,0,0,0,46.14,163.5
2020,1,15,23,30,0,0,0,46.79,164.23
2020,1,15,23,40,0,0,0,47.06,164.7
2020,1,15,23,50,0,0,0,47.72,164.86
2020,1,16,0,0,0,0,0,48.05,164.7
2020,1,16,0,10,0,0,0,48.72,164.24
2020,1,16,0,20,0,0,0,49.06,163.51
2020,1,16,0,30,0,0,0,49.75,162.53
2020,1,16,0,40,0,0,0,49.74,161.34
2020,1,16,0,50,0,0,0,50.44,159.99
2020,1,16,1,0,0,0,0,50.79,158.51
2020,1,16,1,10,0,0,0,51.15,156.91
2020,1,16,1,20,0,0,0,51.51,155.23
2020,1,16,1,30,0,0,0,52.24,153.48
2020,1,16,1,40,0,0,0,52.19,151.67
2020,1,16,1,50,0,0,0,52.55,149.82
2020,1,16,2,0,0,0,0,52.92,147.93
2020,1,16,2,10,0,0,0,53.3,146.01
2020,1,16,2,20,0,0,0,53.67,144.07
2020,1,16,2,30,0,0,0,54,142.11
2020,1,16,2,40,0,0,0,53.92,140.13
2020,1,16,2,50,0,0,0,54.3,138.14
2020,1,16,3,0,0,0,0,54.68,136.14
2020,1,16,3,10,0,0,0,55.07,134.13
2020,1,16,3,20,0,0,0,55.07,132.12
2020,1,16,3,30,0,0,0,55.46,130.1
2020,1,16,3,40,0,0,0,55.9,128.08
2020,1,16,3,50,0,0,0,55.9,126.07
2020,1,16,4,0,0,0,0,56.3,124.05
2020,1,16,4,10,0,0,0,56.3,122.03
2020,1,16,4,20,0,0,0,56.7,120.02
2020,1,16,4,30,0,0,0,56.7,118.01
2020,1,16,4,40,0,0,0,57.16,116.01
2020,1,16,4,50,0,0,0,57.16,114.01
2020,1,16,5,0,0,0,0,57.56,112.02
2020,1,16,5,10,0,0,0,57.56,110.04
2020,1,16,5,20,0,0,0,57.56,108.07
2020,1,16,5,30,0,0,0,57.97,106.11
2020,1,16,5,40,0,0,0,57.89,104.16
2020,1,16,5,50,0,0,0,57.89,102.23
2020,1,16,6,0,0,0,0,58.31,100.31
2020,1,16,6,10,0,0,0,56.67,98.4
2020,1,16,6,20,0,0,0,55.48,96.51
2020,1,16,6,30,0,0,0,54.32,94.64
2020,1,16,6,40,0,0,0,59.1,92.79
2020,1,16,6,50,0,0,0,57.87,90.95
2020,1,16,7,0,12,198,16,56.66,88.78
2020,1,16,7,10,18,322,35,54.34,87.12
2020,1,16,7,20,25,422,58,52.12,85.43
2020,1,16,7,30,30,504,86,50,83.73
2020,1,16,7,40,36,568,114,48.19,82.05
2020,1,16,7,50,40,623,144,46.25,80.39
2020,1,16,8,0,44,669,174,44.4,78.77
2020,1,16,8,10,47,709,204,43.25,77.17
2020,1,16,8,20,50,742,235,42.1,75.61
2020,1,16,8,30,53,771,264,40.98,74.1
2020,1,16,8,40,56,794,293,40.25,72.62
2020,1,16,8,50,58,816,321,39.18,71.19
2020,1,16,9,0,60,836,348,38.15,69.81
2020,1,16,9,10,62,853,374,37.15,68.48
2020,1,16,9,20,63,868,399,36.17,67.21
2020,1,16,9,30,65,881,423,35.19,65.99
2020,1,16,9,40,67,890,445,34.98,64.84
2020,1,16,9,50,69,900,467,33.85,63.75
2020,1,16,10,0,70,909,486,32.97,62.74
2020,1,16,10,10,71,918,504,32.33,61.79
2020,1,16,10,20,72,925,521,31.5,60.92
2020,1,16,10,30,72,931,536,30.89,60.14
2020,1,16,10,40,74,935,549,30.15,59.43
2020,1,16,10,50,74,939,561,29.35,58.82
2020,1,16,11,0,75,943,570,28.79,58.29
2020,1,16,11,10,75,946,579,28.24,57.85
2020,1,16,11,20,75,949,585,27.88,57.51
2020,1,16,11,30,75,950,589,27.35,57.26
2020,1,16,11,40,76,950,592,26.1,57.11
2020,1,16,11,50,76,950,593,25.75,57.06
2020,1,16,12,0,76,950,592,25.26,57.1
2020,1,16,12,10,76,949,589,25.1,57.25
2020,1,16,12,20,76,947,585,24.78,57.48
2020,1,16,12,30,76,945,579,24.63,57.82
2020,1,16,12,40,76,939,570,23.67,58.25
2020,1,16,12,50,76,935,561,23.53,58.77
2020,1,16,13,0,75,931,549,23.21,59.38
2020,1,16,13,10,74,925,536,23.21,60.08
2020,1,16,13,20,74,919,521,23.21,60.86
2020,1,16,13,30,72,912,504,23.21,61.72
2020,1,16,13,40,72,902,486,23.04,62.65
2020,1,16,13,50,71,892,466,23.04,63.67
2020,1,16,14,0,69,882,445,23.04,64.75
2020,1,16,14,10,68,870,423,23.48,65.89
2020,1,16,14,20,66,856,399,23.93,67.1
2020,1,16,14,30,64,841,375,24.55,68.37
2020,1,16,14,40,64,819,348,28.69,69.7
2020,1,16,14,50,61,799,321,29.43,71.07
2020,1,16,15,0,59,776,292,30,72.5
2020,1,16,15,10,56,750,264,30,73.97
2020,1,16,15,20,54,721,234,30,75.49
2020,1,16,15,30,50,686,204,30,77.04
2020,1,16,15,40,47,646,174,30,78.64
2020,1,16,15,50,43,599,144,30,80.26
2020,1,16,16,0,39,532,114,45.87,81.91
2020,1,16,16,10,33,457,84,47.12,83.59
2020,1,16,16,20,27,374,58,48.4,85.29
2020,1,16,16,30,20,274,34,49.73,86.99
2020,1,16,16,40,12,152,16,49.58,88.65
2020,1,16,16,50,0,0,0,50.94,90.23
2020,1,16,17,0,0,0,0,52.35,92.63
2020,1,16,17,10,0,0,0,53.07,94.48
2020,1,16,17,20,0,0,0,53.8,96.35
2020,1,16,17,30,0,0,0,54.54,98.24
2020,1,16,17,40,0,0,0,54.88,100.15
2020,1,16,17,50,0,0,0,55.63,102.07
2020,1,16,18,0,0,0,0,56.4,104
2020,1,16,18,10,0,0,0,56.79,105.95
2020,1,16,18,20,0,0,0,57.18,107.91
2020,1,16,18,30,0,0,0,57.58,109.88
2020,1,16,18,40,0,0,0,57.88,111.86
2020,1,16,18,50,0,0,0,58.28,113.84
