Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle
2019,2,28,18,50,0,0,0,56.34,106.03
2019,2,28,19,0,0,0,0,57.44,108.05
2019,2,28,19,10,0,0,0,58.19,110.06
2019,2,28,19,20,0,0,0,58.95,112.07
2019,2,28,19,30,0,0,0,59.34,114.07
2019,2,28,19,40,0,0,0,60.26,116.06
2019,2,28,19,50,0,0,0,61.05,118.04
2019,2,28,20,0,0,0,0,61.86,120.01
2019,2,28,20,10,0,0,0,61.86,121.96
2019,2,28,20,20,0,0,0,61.86,123.9
2019,2,28,20,30,0,0,0,62.26,125.82
2019,2,28,20,40,0,0,0,62.48,127.72
2019,2,28,20,50,0,0,0,62.89,129.59
2019,2,28,21,0,0,0,0,62.89,131.43
2019,2,28,21,10,0,0,0,63.38,133.24
2019,2,28,21,20,0,0,0,63.38,135.01
2019,2,28,21,30,0,0,0,63.79,136.74
2019,2,28,21,40,0,0,0,64.2,138.42
2019,2,28,21,50,0,0,0,64.62,140.04
2019,2,28,22,0,0,0,0,64.62,141.6
2019,2,28,22,10,0,0,0,65.05,143.08
2019,2,28,22,20,0,0,0,65.05,144.49
2019,2,28,22,30,0,0,0,65.05,145.8
2019,2,28,22,40,0,0,0,65.45,147
2019,2,28,22,50,0,0,0,65.45,148.09
2019,2,28,23,0,0,0,0,65.89,149.05
2019,2,28,23,10,0,0,0,65.89,149.86
2019,2,28,23,20,0,0,0,65.89,150.52
2019,2,28,23,30,0,0,0,66.32,151.02
2019,2,28,23,40,0,0,0,65.61,151.34
2019,2,28,23,50,0,0,0,65.61,151.49
2019,3,1,0,0,0,0,0,66.05,151.45
2019,3,1,0,10,0,0,0,66.05,151.23
2019,3,1,0,20,0,0,0,66.48,150.83
2019,3,1,0,30,0,0,0,66.92,150.26
2019,3,1,0,40,0,0,0,65.28,149.53
2019,3,1,0,50,0,0,0,65.71,148.65
2019,3,1,1,0,0,0,0,66.14,147.64
2019,3,1,1,10,0,0,0,66.14,146.5
2019,3,1,1,20,0,0,0,66.58,145.25
2019,3,1,1,30,0,0,0,67.02,143.9
2019,3,1,1,40,0,0,0,64.99,142.46
2019,3,1,1,50,0,0,0,65.42,140.94
2019,3,1,2,0,0,0,0,65.35,139.35
2019,3,1,2,10,0,0,0,65.79,137.71
2019,3,1,2,20,0,0,0,66.23,136.01
2019,3,1,2,30,0,0,0,66.67,134.26
2019,3,1,2,40,0,0,0,64.91,132.47
2019,3,1,2,50,0,0,0,65.34,130.64
2019,3,1,3,0,0,0,0,65.78,128.79
2019,3,1,3,10,0,0,0,66.66,126.9
2019,3,1,3,20,0,0,0,67.11,124.99
2019,3,1,3,30,0,0,0,68.01,123.06
2019,3,1,3,40,0,0,0,66.13,121.12
2019,3,1,3,50,0,0,0,67.03,119.15
2019,3,1,4,0,0,0,0,67.93,117.17
2019,3,1,4,10,0,0,0,67.93,115.19
2019,3,1,4,20,0,0,0,68.39,113.19
2019,3,1,4,30,0,0,0,68.39,111.18
2019,3,1,4,40,0,0,0,67.1,109.17
2019,3,1,4,50,0,0,0,67.1,107.16
2019,3,1,5,0,0,0,0,67.56,105.14
2019,3,1,5,10,0,0,0,67.1,103.12
2019,3,1,5,20,0,0,0,66.65,101.1
2019,3,1,5,30,0,0,0,66.21,99.08
2019,3,1,5,40,0,0,0,65.95,97.06
2019,3,1,5,50,0,0,0,65.51,95.05
2019,3,1,6,0,0,0,0,65.14,93.04
2019,3,1,6,10,0,0,0,62.58,91.04
2019,3,1,6,20,8,0,8,60.13,88.71
2019,3,1,6,30,20,86,25,58.17,86.85
2019,3,1,6,40,31,79,38,58.21,84.94
2019,3,1,6,50,43,128,58,55.96,83.01
2019,3,1,7,0,53,0,53,54.16,81.09
2019,3,1,7,10,65,3,66,52.42,79.17
2019,3,1,7,20,80,21,85,50.75,77.27
2019,3,1,7,30,90,8,92,49.45,75.38
2019,3,1,7,40,112,68,132,41.91,73.51
2019,3,1,7,50,127,80,153,40.85,71.66
2019,3,1,8,0,129,314,237,39.56,69.84
2019,3,1,8,10,130,6,132,38.57,68.04
2019,3,1,8,20,144,11,148,37.6,66.27
2019,3,1,8,30,183,77,216,36.66,64.54
2019,3,1,8,40,193,264,313,30.05,62.85
2019,3,1,8,50,205,276,338,29.3,61.19
2019,3,1,9,0,151,565,437,28.58,59.58
2019,3,1,9,10,169,539,454,28.22,58.01
2019,3,1,9,20,173,555,479,27.7,56.5
2019,3,1,9,30,192,524,493,27.36,55.04
2019,3,1,9,40,251,360,465,24.87,53.64
2019,3,1,9,50,260,366,484,24.41,52.32
2019,3,1,10,0,208,552,555,24.11,51.06
2019,3,1,10,10,246,471,549,23.79,49.88
2019,3,1,10,20,249,480,565,23.5,48.79
2019,3,1,10,30,284,407,558,23.21,47.78
2019,3,1,10,40,271,457,583,22.33,46.87
2019,3,1,10,50,273,463,595,22.2,46.06
2019,3,1,11,0,310,380,577,21.93,45.36
2019,3,1,11,10,254,538,637,21.79,44.77
2019,3,1,11,20,257,539,643,21.53,44.3
2019,3,1,11,30,280,480,625,21.4,43.95
2019,3,1,11,40,268,516,641,21.42,43.72
2019,3,1,11,50,271,509,640,21.27,43.62
2019,3,1,12,0,330,353,586,21.14,43.64
2019,3,1,12,10,338,316,566,21.01,43.79
2019,3,1,12,20,337,315,563,21.01,44.07
2019,3,1,12,30,325,348,573,21.01,44.46
2019,3,1,12,40,306,405,592,21.78,44.98
2019,3,1,12,50,305,399,584,21.78,45.61
2019,3,1,13,0,314,339,547,21.76,46.35
2019,3,1,13,10,293,402,566,21.89,47.2
2019,3,1,13,20,284,400,550,22.03,48.15
2019,3,1,13,30,296,322,506,22.16,49.19
2019,3,1,13,40,289,312,488,23.46,50.31
2019,3,1,13,50,280,307,471,23.6,51.52
2019,3,1,14,0,282,235,424,23.74,52.8
2019,3,1,14,10,197,528,506,23.89,54.16
2019,3,1,14,20,188,527,486,24.19,55.58
2019,3,1,14,30,200,465,453,24.33,57.05
2019,3,1,14,40,216,339,392,25.9,58.59
2019,3,1,14,50,205,329,369,26.06,60.17
2019,3,1,15,0,198,290,335,26.38,61.8
2019,3,1,15,10,196,166,270,26.38,63.47
2019,3,1,15,20,182,155,247,26.38,65.18
2019,3,1,15,30,159,260,261,26.38,66.93
2019,3,1,15,40,152,168,213,26.38,68.7
2019,3,1,15,50,138,153,189,26.38,70.51
2019,3,1,16,0,123,98,153,31.89,72.34
2019,3,1,16,10,105,50,119,32.9,74.2
2019,3,1,16,20,90,36,99,33.95,76.07
2019,3,1,16,30,79,79,96,35.04,77.96
2019,3,1,16,40,64,38,71,39.69,79.87
2019,3,1,16,50,50,22,53,40.97,81.79
2019,3,1,17,0,38,49,43,42.3,83.72
2019,3,1,17,10,23,0,23,43.12,85.64
2019,3,1,17,20,12,0,12,43.68,87.54
2019,3,1,17,30,0,0,0,44.24,89.36
2019,3,1,17,40,0,0,0,45.84,91.77
2019,3,1,17,50,0,0,0,46.79,93.77
2019,3,1,18,0,0,0,0,47.4,95.77
2019,3,1,18,10,0,0,0,47.7,97.79
2019,3,1,18,20,0,0,0,48.01,99.8
2019,3,1,18,30,0,0,0,48.33,101.82
2019,3,1,18,40,0,0,0,49.83,103.83
2019,3,1,18,50,0,0,0,50.16,105.85
2019,3,1,19,0,0,0,0,50.48,107.87
2019,3,1,19,10,0,0,0,50.81,109.88
2019,3,1,19,20,0,0,0,51.15,111.88
2019,3,1,19,30,0,0,0,51.48,113.88
2019,3,1,19,40,0,0,0,53.34,115.87
2019,3,1,19,50,0,0,0,53.69,117.85
2019,3,1,20,0,0,0,0,54.04,119.81
2019,3,1,20,10,0,0,0,54.39,121.77
2019,3,1,20,20,0,0,0,54.39,123.7
2019,3,1,20,30,0,0,0,54.75,125.62
2019,3,1,20,40,0,0,0,57.23,127.51
2019,3,1,20,50,0,0,0,57.61,129.38
2019,3,1,21,0,0,0,0,57.61,131.21
2019,3,1,21,10,0,0,0,57.61,133.01
2019,3,1,21,20,0,0,0,57.55,134.78
2019,3,1,21,30,0,0,0,57.55,136.5
2019,3,1,21,40,0,0,0,61.08,138.17
2019,3,1,21,50,0,0,0,61.08,139.78
2019,3,1,22,0,0,0,0,61.08,141.33
2019,3,1,22,10,0,0,0,61.08,142.8
2019,3,1,22,20,0,0,0,61.08,144.19
2019,3,1,22,30,0,0,0,61.08,145.49
2019,3,1,22,40,0,0,0,64.1,146.68
2019,3,1,22,50,0,0,0,64.1,147.76
2019,3,1,23,0,0,0,0,64.1,148.71
2019,3,1,23,10,0,0,0,64.1,149.51
2019,3,1,23,20,0,0,0,64.1,150.17
2019,3,1,23,30,0,0,0,64.1,150.65
2019,3,1,23,40,0,0,0,66.7,150.97
2019,3,1,23,50,0,0,0,67.14,151.11
2019,3,2,0,0,0,0,0,67.14,151.07
2019,3,2,0,10,0,0,0,67.58,150.85
2019,3,2,0,20,0,0,0,68.47,150.45
2019,3,2,0,30,0,0,0,68.92,149.88
2019,3,2,0,40,0,0,0,70.91,149.16
2019,3,2,0,50,0,0,0,71.38,148.28
2019,3,2,1,0,0,0,0,71.85,147.27
2019,3,2,1,10,0,0,0,72.33,146.14
2019,3,2,1,20,0,0,0,72.33,144.9
2019,3,2,1,30,0,0,0,72.33,143.56
2019,3,2,1,40,0,0,0,73.33,142.12
2019,3,2,1,50,0,0,0,73.81,140.61
2019,3,2,2,0,0,0,0,73.81,139.03
2019,3,2,2,10,0,0,0,73.81,137.39
2019,3,2,2,20,0,0,0,73.81,135.7
2019,3,2,2,30,0,0,0,73.33,133.96
2019,3,2,2,40,0,0,0,74.96,132.17
2019,3,2,2,50,0,0,0,74.96,130.35
2019,3,2,3,0,0,0,0,74.96,128.5
2019,3,2,3,10,0,0,0,74.96,126.62
2019,3,2,3,20,0,0,0,75.45,124.71
2019,3,2,3,30,0,0,0,75.45,122.79
2019,3,2,3,40,0,0,0,76.66,120.84
2019,3,2,3,50,0,0,0,77.17,118.88
2019,3,2,4,0,0,0,0,77.17,116.91
2019,3,2,4,10,0,0,0,77.68,114.92
2019,3,2,4,20,0,0,0,78.71,112.92
2019,3,2,4,30,0,0,0,79.24,110.92
2019,3,2,4,40,0,0,0,79.39,108.91
2019,3,2,4,50,0,0,0,80.45,106.9
2019,3,2,5,0,0,0,0,80.99,104.88
2019,3,2,5,10,0,0,0,80.45,102.86
2019,3,2,5,20,0,0,0,79.39,100.84
2019,3,2,5,30,0,0,0,78.87,98.82
2019,3,2,5,40,0,0,0,79.23,96.8
2019,3,2,5,50,0,0,0,78.71,94.79
2019,3,2,6,0,0,0,0,77.67,92.78
2019,3,2,6,10,0,0,0,76.15,90.21
2019,3,2,6,20,5,0,5,74.66,88.47
2019,3,2,6,30,15,0,15,73.21,86.59
2019,3,2,6,40,21,0,21,74.12,84.68
2019,3,2,6,50,34,0,34,72.68,82.74
2019,3,2,7,0,39,0,39,71.27,80.81
2019,3,2,7,10,28,0,28,69.9,78.89
2019,3,2,7,20,41,0,41,69,76.99
2019,3,2,7,30,6,0,6,67.67,75.09
2019,3,2,7,40,5,0,5,67.85,73.22
2019,3,2,7,50,5,0,5,66.55,71.37
2019,3,2,8,0,7,0,7,65.7,69.54
2019,3,2,8,10,132,403,285,64.03,67.74
2019,3,2,8,20,144,413,312,62.81,65.97
2019,3,2,8,30,166,25,177,61.23,64.23
2019,3,2,8,40,204,124,261,60.82,62.53
2019,3,2,8,50,218,133,283,59.29,60.87
2019,3,2,9,0,99,0,99,57.81,59.25
2019,3,2,9,10,218,39,239,57.44,57.68
2019,3,2,9,20,231,43,255,56.72,56.16
2019,3,2,9,30,71,910,597,56.01,54.7
2019,3,2,9,40,73,916,620,55.54,53.3
2019,3,2,9,50,74,923,643,54.84,51.97
2019,3,2,10,0,303,193,425,54.16,50.7
2019,3,2,10,10,129,0,129,54.5,49.52
2019,3,2,10,20,135,0,135,55.19,48.42
2019,3,2,10,30,77,944,716,55.54,47.41
2019,3,2,10,40,80,944,730,55.86,46.5
2019,3,2,10,50,81,947,742,56.22,45.68
2019,3,2,11,0,81,950,753,56.57,44.98
2019,3,2,11,10,81,952,762,56.22,44.39
2019,3,2,11,20,82,956,771,55.86,43.92
2019,3,2,11,30,82,960,778,55.51,43.56
2019,3,2,11,40,79,969,784,54.88,43.34
2019,3,2,11,50,79,973,788,54.48,43.24
2019,3,2,12,0,161,796,740,54.14,43.26
2019,3,2,12,10,130,866,760,53.8,43.42
2019,3,2,12,20,128,869,756,53.13,43.7
2019,3,2,12,30,117,895,760,52.8,44.1
2019,3,2,12,40,114,899,754,48.62,44.62
2019,3,2,12,50,111,901,745,48.32,45.26
2019,3,2,13,0,336,106,409,47.72,46.01
2019,3,2,13,10,101,917,728,47.72,46.86
2019,3,2,13,20,97,919,715,47.72,47.82
2019,3,2,13,30,314,109,386,47.72,48.86
2019,3,2,13,40,32,0,32,45.99,50
2019,3,2,13,50,31,0,31,45.99,51.22
2019,3,2,14,0,28,0,28,45.99,52.51
2019,3,2,14,10,83,0,83,46.28,53.87
2019,3,2,14,20,78,0,78,46.28,55.3
2019,3,2,14,30,24,0,24,46.57,56.78
2019,3,2,14,40,23,0,23,46.8,58.32
2019,3,2,14,50,21,0,21,47.09,59.91
2019,3,2,15,0,20,0,20,47.38,61.55
2019,3,2,15,10,25,0,25,47.38,63.23
2019,3,2,15,20,23,0,23,47.38,64.94
2019,3,2,15,30,15,0,15,47.38,66.69
2019,3,2,15,40,13,0,13,47.38,68.48
2019,3,2,15,50,12,0,12,47.38,70.29
2019,3,2,16,0,121,208,185,52.88,72.12
2019,3,2,16,10,109,164,154,54.23,73.98
2019,3,2,16,20,94,161,134,55.27,75.86
2019,3,2,16,30,78,201,121,56.7,77.76
2019,3,2,16,40,66,157,94,60.19,79.67
2019,3,2,16,50,53,126,71,61.75,81.6
2019,3,2,17,0,40,107,52,62.95,83.53
2019,3,2,17,10,27,4,27,63.76,85.46
2019,3,2,17,20,14,0,14,64.24,87.36
2019,3,2,17,30,0,0,0,65.08,89.19
2019,3,2,17,40,0,0,0,66.06,91.58
2019,3,2,17,50,0,0,0,66.92,93.58
2019,3,2,18,0,0,0,0,67.35,95.59
2019,3,2,18,10,0,0,0,67.79,97.6
2019,3,2,18,20,0,0,0,68.23,99.62
2019,3,2,18,30,0,0,0,68.23,101.64
2019,3,2,18,40,0,0,0,69.6,103.65
2019,3,2,18,50,0,0,0,70.05,105.67
2019,3,2,19,0,0,0,0,70.51,107.68
2019,3,2,19,10,0,0,0,70.97,109.69
2019,3,2,19,20,0,0,0,70.97,111.7
2019,3,2,19,30,0,0,0,71.43,113.69
2019,3,2,19,40,0,0,0,73.6,115.68
2019,3,2,19,50,0,0,0,74.08,117.66
2019,3,2,20,0,0,0,0,74.56,119.62
2019,3,2,20,10,0,0,0,75.05,121.57
2019,3,2,20,20,0,0,0,75.63,123.5
2019,3,2,20,30,0,0,0,76.12,125.41
2019,3,2,20,40,0,0,0,78.03,127.3
2019,3,2,20,50,0,0,0,78.54,129.16
2019,3,2,21,0,0,0,0,79.06,130.99
2019,3,2,21,10,0,0,0,79.58,132.78
2019,3,2,21,20,0,0,0,80.11,134.54
2019,3,2,21,30,0,0,0,80.63,136.25
2019,3,2,21,40,0,0,0,81.46,137.91
2019,3,2,21,50,0,0,0,82,139.52
2019,3,2,22,0,0,0,0,82.54,141.06
2019,3,2,22,10,0,0,0,83.09,142.52
2019,3,2,22,20,0,0,0,83.64,143.9
2019,3,2,22,30,0,0,0,84.19,145.19
2019,3,2,22,40,0,0,0,84.06,146.37
2019,3,2,22,50,0,0,0,85.18,147.43
2019,3,2,23,0,0,0,0,85.75,148.37
2019,3,2,23,10,0,0,0,86.32,149.16
2019,3,2,23,20,0,0,0,86.89,149.81
2019,3,2,23,30,0,0,0,88.05,150.29
2019,3,2,23,40,0,0,0,87.41,150.59
2019,3,2,23,50,0,0,0,87.99,150.73
2019,3,3,0,0,0,0,0,89.17,150.68
2019,3,3,0,10,0,0,0,89.17,150.46
2019,3,3,0,20,0,0,0,89.77,150.06
2019,3,3,0,30,0,0,0,90.37,149.5
2019,3,3,0,40,0,0,0,89.47,148.78
2019,3,3,0,50,0,0,0,90.07,147.91
2019,3,3,1,0,0,0,0,90.68,146.91
2019,3,3,1,10,0,0,0,91.29,145.78
2019,3,3,1,20,0,0,0,91.29,144.55
2019,3,3,1,30,0,0,0,91.9,143.21
2019,3,3,1,40,0,0,0,90.43,141.79
2019,3,3,1,50,0,0,0,91.04,140.28
2019,3,3,2,0,0,0,0,91.04,138.71
2019,3,3,2,10,0,0,0,91.65,137.08
2019,3,3,2,20,0,0,0,92.27,135.39
2019,3,3,2,30,0,0,0,92.27,133.65
2019,3,3,2,40,0,0,0,91.36,131.87
2019,3,3,2,50,0,0,0,91.97,130.06
2019,3,3,3,0,0,0,0,91.97,128.21
2019,3,3,3,10,0,0,0,92.6,126.33
2019,3,3,3,20,0,0,0,93.22,124.43
2019,3,3,3,30,0,0,0,93.22,122.51
2019,3,3,3,40,0,0,0,92.46,120.57
2019,3,3,3,50,0,0,0,92.46,118.61
2019,3,3,4,0,0,0,0,93.08,116.64
2019,3,3,4,10,0,0,0,93.71,114.65
2019,3,3,4,20,0,0,0,93.71,112.66
2019,3,3,4,30,0,0,0,94.35,110.65
2019,3,3,4,40,0,0,0,93.3,108.65
2019,3,3,4,50,0,0,0,93.94,106.63
2019,3,3,5,0,0,0,0,93.94,104.61
2019,3,3,5,10,0,0,0,93.3,102.59
2019,3,3,5,20,0,0,0,92.05,100.57
2019,3,3,5,30,0,0,0,90.82,98.55
2019,3,3,5,40,0,0,0,89.63,96.54
2019,3,3,5,50,0,0,0,88.43,94.52
2019,3,3,6,0,0,0,0,87.25,92.51
2019,3,3,6,10,0,0,0,83.82,89.98
2019,3,3,6,20,14,191,20,81.07,88.22
2019,3,3,6,30,22,313,42,78.42,86.33
2019,3,3,6,40,30,406,69,77.32,84.41
2019,3,3,6,50,36,488,100,74.32,82.47
2019,3,3,7,0,42,555,133,71.93,80.54
2019,3,3,7,10,46,610,167,70.07,78.61
2019,3,3,7,20,51,656,202,68.27,76.7
2019,3,3,7,30,54,696,237,66.52,74.81
2019,3,3,7,40,58,727,271,62.71,72.93
2019,3,3,7,50,61,756,306,61.51,71.08
2019,3,3,8,0,64,782,341,59.95,69.24
2019,3,3,8,10,67,804,375,58.43,67.44
2019,3,3,8,20,69,824,409,56.95,65.66
2019,3,3,8,30,71,842,441,55.87,63.92
2019,3,3,8,40,73,856,473,51.32,62.22
2019,3,3,8,50,75,870,503,50.04,60.55
2019,3,3,9,0,77,883,533,49.1,58.93
2019,3,3,9,10,79,894,561,48.18,57.35
2019,3,3,9,20,80,904,588,47.28,55.83
2019,3,3,9,30,82,914,614,46.69,54.36
2019,3,3,9,40,93,898,634,43.57,52.95
2019,3,3,9,50,94,906,656,42.76,51.61
2019,3,3,10,0,95,913,677,42.23,50.35
2019,3,3,10,10,96,919,697,41.66,49.16
2019,3,3,10,20,97,925,715,41.15,48.05
2019,3,3,10,30,98,929,731,40.64,47.04
2019,3,3,10,40,99,933,746,38.85,46.12
2019,3,3,10,50,100,936,758,38.37,45.3
2019,3,3,11,0,100,939,769,37.9,44.6
2019,3,3,11,10,101,942,778,37.67,44.01
2019,3,3,11,20,101,944,785,37.2,43.53
2019,3,3,11,30,101,945,790,36.94,43.18
2019,3,3,11,40,101,947,794,35.89,42.95
2019,3,3,11,50,101,948,796,35.45,42.85
2019,3,3,12,0,101,947,795,35.23,42.88
2019,3,3,12,10,101,947,793,35.23,43.04
2019,3,3,12,20,100,946,788,35.01,43.32
2019,3,3,12,30,100,944,782,34.8,43.73
2019,3,3,12,40,97,945,775,34.18,44.26
2019,3,3,12,50,97,943,765,33.94,44.91
2019,3,3,13,0,96,940,753,33.94,45.66
2019,3,3,13,10,96,936,739,33.94,46.53
2019,3,3,13,20,95,935,727,33.94,47.49
2019,3,3,13,30,94,921,704,33.94,48.54
2019,3,3,13,40,93,925,691,33.46,49.69
2019,3,3,13,50,91,919,671,33.46,50.91
2019,3,3,14,0,90,912,649,33.46,52.21
2019,3,3,14,10,89,904,625,33.67,53.58
2019,3,3,14,20,87,895,600,33.87,55.02
2019,3,3,14,30,86,885,574,34.29,56.51
2019,3,3,14,40,84,874,546,34.16,58.06
2019,3,3,14,50,82,861,517,34.37,59.66
2019,3,3,15,0,80,847,487,34.55,61.3
2019,3,3,15,10,78,832,456,34.55,62.98
2019,3,3,15,20,76,814,424,34.55,64.71
2019,3,3,15,30,73,795,391,34.55,66.46
2019,3,3,15,40,71,773,357,34.55,68.25
2019,3,3,15,50,68,748,322,34.55,70.07
2019,3,3,16,0,65,717,287,39.19,71.91
2019,3,3,16,10,61,684,252,40.44,73.77
2019,3,3,16,20,57,646,217,41.99,75.66
2019,3,3,16,30,53,602,182,43.61,77.56
2019,3,3,16,40,48,547,148,46.93,79.48
2019,3,3,16,50,42,484,115,48.75,81.4
2019,3,3,17,0,36,408,83,50.66,83.34
2019,3,3,17,10,28,315,54,51.32,85.27
2019,3,3,17,20,20,204,30,52.32,87.18
2019,3,3,17,30,0,0,0,53,89.03
2019,3,3,17,40,0,0,0,53.67,91.4
2019,3,3,17,50,0,0,0,54.73,93.4
2019,3,3,18,0,0,0,0,55.44,95.41
2019,3,3,18,10,0,0,0,56.17,97.42
2019,3,3,18,20,0,0,0,56.9,99.44
2019,3,3,18,30,0,0,0,57.65,101.46
2019,3,3,18,40,0,0,0,58.96,103.47
2019,3,3,18,50,0,0,0,59.73,105.49
2019,3,3,19,0,0,0,0,60.12,107.5
2019,3,3,19,10,0,0,0,60.92,109.51
2019,3,3,19,20,0,0,0,61.72,111.51
2019,3,3,19,30,0,0,0,62.13,113.5
2019,3,3,19,40,0,0,0,63.89,115.49
2019,3,3,19,50,0,0,0,64.32,117.46
2019,3,3,20,0,0,0,0,65.17,119.42
2019,3,3,20,10,0,0,0,65.6,121.37
2019,3,3,20,20,0,0,0,66.04,123.3
2019,3,3,20,30,0,0,0,66.47,125.2
2019,3,3,20,40,0,0,0,68.21,127.08
2019,3,3,20,50,0,0,0,68.66,128.94
2019,3,3,21,0,0,0,0,69.12,130.76
2019,3,3,21,10,0,0,0,69.58,132.55
2019,3,3,21,20,0,0,0,70.51,134.3
2019,3,3,21,30,0,0,0,70.98,136.01
2019,3,3,21,40,0,0,0,72.42,137.66
2019,3,3,21,50,0,0,0,72.9,139.25
2019,3,3,22,0,0,0,0,73.39,140.78
2019,3,3,22,10,0,0,0,74.38,142.23
2019,3,3,22,20,0,0,0,74.88,143.6
2019,3,3,22,30,0,0,0,75.38,144.88
2019,3,3,22,40,0,0,0,76.69,146.05
2019,3,3,22,50,0,0,0,77.72,147.1
2019,3,3,23,0,0,0,0,78.25,148.03
2019,3,3,23,10,0,0,0,78.77,148.81
2019,3,3,23,20,0,0,0,79.3,149.44
2019,3,3,23,30,0,0,0,79.84,149.91
2019,3,3,23,40,0,0,0,80.81,150.22
2019,3,3,23,50,0,0,0,81.9,150.34
2019,3,4,0,0,0,0,0,82.46,150.3
2019,3,4,0,10,0,0,0,83.02,150.07
2019,3,4,0,20,0,0,0,83.02,149.68
2019,3,4,0,30,0,0,0,83.58,149.12
2019,3,4,0,40,0,0,0,84.41,148.4
2019,3,4,0,50,0,0,0,84.98,147.54
2019,3,4,1,0,0,0,0,84.98,146.54
2019,3,4,1,10,0,0,0,85.56,145.42
2019,3,4,1,20,0,0,0,85.56,144.19
2019,3,4,1,30,0,0,0,85.56,142.86
2019,3,4,1,40,0,0,0,86.29,141.44
2019,3,4,1,50,0,0,0,86.29,139.95
2019,3,4,2,0,0,0,0,86.88,138.38
2019,3,4,2,10,0,0,0,86.88,136.75
2019,3,4,2,20,0,0,0,87.47,135.07
2019,3,4,2,30,0,0,0,87.47,133.34
2019,3,4,2,40,0,0,0,87.72,131.57
2019,3,4,2,50,0,0,0,87.72,129.76
2019,3,4,3,0,0,0,0,88.32,127.92
2019,3,4,3,10,0,0,0,88.41,126.04
2019,3,4,3,20,0,0,0,89.02,124.15
2019,3,4,3,30,0,0,0,89.62,122.23
2019,3,4,3,40,0,0,0,89.22,120.29
2019,3,4,3,50,0,0,0,89.22,118.33
2019,3,4,4,0,0,0,0,89.83,116.36
2019,3,4,4,10,0,0,0,90.45,114.38
2019,3,4,4,20,0,0,0,90.45,112.39
2019,3,4,4,30,0,0,0,91.17,110.38
2019,3,4,4,40,0,0,0,89.74,108.38
2019,3,4,4,50,0,0,0,90.35,106.36
2019,3,4,5,0,0,0,0,90.98,104.35
2019,3,4,5,10,0,0,0,89.74,102.33
2019,3,4,5,20,0,0,0,88.52,100.31
2019,3,4,5,30,0,0,0,87.32,98.29
2019,3,4,5,40,0,0,0,85.7,96.27
2019,3,4,5,50,0,0,0,84.54,94.25
2019,3,4,6,0,0,0,0,83.49,92.24
2019,3,4,6,10,0,0,0,80.17,89.75
2019,3,4,6,20,16,167,22,76.99,87.96
2019,3,4,6,30,25,285,44,73.95,86.07
2019,3,4,6,40,33,375,71,72.57,84.14
2019,3,4,6,50,40,457,102,70.2,82.2
2019,3,4,7,0,59,219,96,67.47,80.26
2019,3,4,7,10,52,581,169,65.28,78.33
2019,3,4,7,20,56,629,204,63.17,76.42
2019,3,4,7,30,61,669,239,61.61,74.52
2019,3,4,7,40,63,710,275,58.68,72.64
2019,3,4,7,50,67,740,310,57.17,70.78
2019,3,4,8,0,70,766,345,55.35,68.94
2019,3,4,8,10,73,790,379,54.29,67.14
2019,3,4,8,20,75,810,413,52.92,65.36
2019,3,4,8,30,78,825,444,51.91,63.61
2019,3,4,8,40,81,838,475,48.19,61.9
2019,3,4,8,50,83,853,506,47.27,60.23
2019,3,4,9,0,84,866,536,46.38,58.6
2019,3,4,9,10,87,878,564,45.51,57.02
2019,3,4,9,20,88,888,592,44.93,55.49
2019,3,4,9,30,90,898,617,44.09,54.01
2019,3,4,9,40,99,886,638,42.96,52.6
2019,3,4,9,50,101,894,660,42.16,51.26
2019,3,4,10,0,102,902,682,41.63,49.99
2019,3,4,10,10,103,908,701,41.11,48.79
2019,3,4,10,20,104,914,719,40.6,47.68
2019,3,4,10,30,105,919,735,40.1,46.66
2019,3,4,10,40,105,924,750,39.01,45.74
2019,3,4,10,50,106,928,763,38.52,44.92
2019,3,4,11,0,106,931,774,38.01,44.21
2019,3,4,11,10,107,933,783,37.54,43.62
2019,3,4,11,20,108,935,790,37.3,43.14
2019,3,4,11,30,108,937,796,36.84,42.79
2019,3,4,11,40,108,939,799,35.61,42.56
2019,3,4,11,50,108,939,800,35.17,42.47
2019,3,4,12,0,108,939,800,34.74,42.5
2019,3,4,12,10,108,938,798,34.52,42.66
2019,3,4,12,20,107,937,793,34.52,42.95
2019,3,4,12,30,107,935,787,34.31,43.36
2019,3,4,12,40,130,887,769,32.88,43.9
2019,3,4,12,50,129,884,759,32.68,44.55
2019,3,4,13,0,129,880,748,32.48,45.32
2019,3,4,13,10,127,876,734,32.48,46.19
2019,3,4,13,20,126,871,718,32.48,47.16
2019,3,4,13,30,125,865,701,32.28,48.22
2019,3,4,13,40,118,871,685,31.04,49.38
2019,3,4,13,50,117,863,665,31.04,50.61
2019,3,4,14,0,117,802,611,31.04,51.92
2019,3,4,14,10,113,846,619,31.23,53.3
2019,3,4,14,20,112,836,594,31.43,54.74
2019,3,4,14,30,225,384,438,31.43,56.24
2019,3,4,14,40,113,727,500,30.79,57.8
2019,3,4,14,50,103,734,477,30.98,59.4
2019,3,4,15,0,99,794,483,31.17,61.05
2019,3,4,15,10,96,777,452,31.17,62.74
2019,3,4,15,20,93,758,420,31.17,64.47
2019,3,4,15,30,90,737,387,31.17,66.23
2019,3,4,15,40,86,713,353,31.17,68.03
