Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Temperature,is_day
2021,2,23,18,50,0,0,0,25.28,106.85,14,FALSE
2021,2,23,19,0,0,0,0,25.61,108.87,13.8,FALSE
2021,2,23,19,10,0,0,0,25.97,110.88,13.6,FALSE
2021,2,23,19,20,0,0,0,26.14,112.89,13.5,FALSE
2021,2,23,19,30,0,0,0,26.48,114.9,13.3,FALSE
2021,2,23,19,40,0,0,0,26,116.9,13.2,FALSE
2021,2,23,19,50,0,0,0,26.34,118.89,13,FALSE
2021,2,23,20,0,0,0,0,26.68,120.87,12.8,FALSE
2021,2,23,20,10,0,0,0,27.03,122.84,12.6,FALSE
2021,2,23,20,20,0,0,0,27.39,124.8,12.4,FALSE
2021,2,23,20,30,0,0,0,27.75,126.73,12.2,FALSE
2021,2,23,20,40,0,0,0,28.15,128.65,11.9,FALSE
2021,2,23,20,50,0,0,0,28.52,130.55,11.7,FALSE
2021,2,23,21,0,0,0,0,28.9,132.42,11.5,FALSE
2021,2,23,21,10,0,0,0,29.28,134.25,11.3,FALSE
2021,2,23,21,20,0,0,0,29.47,136.05,11.2,FALSE
2021,2,23,21,30,0,0,0,29.87,137.82,11,FALSE
2021,2,23,21,40,0,0,0,29.92,139.53,10.8,FALSE
2021,2,23,21,50,0,0,0,30.12,141.19,10.7,FALSE
2021,2,23,22,0,0,0,0,30.49,142.79,10.5,FALSE
2021,2,23,22,10,0,0,0,30.49,144.32,10.5,FALSE
2021,2,23,22,20,0,0,0,30.69,145.77,10.4,FALSE
2021,2,23,22,30,0,0,0,30.9,147.13,10.3,FALSE
2021,2,23,22,40,0,0,0,30.02,148.39,10.3,FALSE
2021,2,23,22,50,0,0,0,30.22,149.53,10.2,FALSE
2021,2,23,23,0,0,0,0,30.22,150.54,10.2,FALSE
2021,2,23,23,10,0,0,0,30.22,151.4,10.2,FALSE
2021,2,23,23,20,0,0,0,30.22,152.11,10.2,FALSE
2021,2,23,23,30,0,0,0,30.42,152.65,10.1,FALSE
2021,2,23,23,40,0,0,0,29.41,153,10.1,FALSE
2021,2,23,23,50,0,0,0,29.41,153.17,10.1,FALSE
2021,2,24,0,0,0,0,0,29.41,153.14,10.1,FALSE
2021,2,24,0,10,0,0,0,29.41,152.92,10.1,FALSE
2021,2,24,0,20,0,0,0,29.61,152.52,10,FALSE
2021,2,24,0,30,0,0,0,29.61,151.94,10,FALSE
2021,2,24,0,40,0,0,0,28.61,151.18,10,FALSE
2021,2,24,0,50,0,0,0,28.58,150.28,10,FALSE
2021,2,24,1,0,0,0,0,28.58,149.23,10,FALSE
2021,2,24,1,10,0,0,0,28.77,148.06,9.9,FALSE
2021,2,24,1,20,0,0,0,28.77,146.77,9.9,FALSE
2021,2,24,1,30,0,0,0,28.97,145.39,9.8,FALSE
2021,2,24,1,40,0,0,0,28.05,143.91,9.8,FALSE
2021,2,24,1,50,0,0,0,28.23,142.36,9.7,FALSE
2021,2,24,2,0,0,0,0,28.23,140.75,9.7,FALSE
2021,2,24,2,10,0,0,0,28.42,139.07,9.6,FALSE
2021,2,24,2,20,0,0,0,28.62,137.34,9.5,FALSE
2021,2,24,2,30,0,0,0,28.62,135.56,9.5,FALSE
2021,2,24,2,40,0,0,0,27.91,133.75,9.4,FALSE
2021,2,24,2,50,0,0,0,28.1,131.9,9.3,FALSE
2021,2,24,3,0,0,0,0,28.29,130.03,9.2,FALSE
2021,2,24,3,10,0,0,0,28.48,128.12,9.1,FALSE
2021,2,24,3,20,0,0,0,28.67,126.2,9,FALSE
2021,2,24,3,30,0,0,0,28.87,124.25,8.9,FALSE
2021,2,24,3,40,0,0,0,27.83,122.29,8.9,FALSE
2021,2,24,3,50,0,0,0,28.01,120.32,8.8,FALSE
2021,2,24,4,0,0,0,0,28.23,118.33,8.7,FALSE
2021,2,24,4,10,0,0,0,28.62,116.34,8.5,FALSE
2021,2,24,4,20,0,0,0,28.81,114.33,8.4,FALSE
2021,2,24,4,30,0,0,0,29.01,112.32,8.3,FALSE
2021,2,24,4,40,0,0,0,27.94,110.31,8.2,FALSE
2021,2,24,4,50,0,0,0,28.13,108.29,8.1,FALSE
2021,2,24,5,0,0,0,0,28.32,106.27,8,FALSE
2021,2,24,5,10,0,0,0,28.32,104.25,8,FALSE
2021,2,24,5,20,0,0,0,28.32,102.23,8,FALSE
2021,2,24,5,30,0,0,0,28.32,100.21,8,FALSE
2021,2,24,5,40,0,0,0,27.27,98.2,8.1,FALSE
2021,2,24,5,50,0,0,0,27.27,96.19,8.1,FALSE
2021,2,24,6,0,0,0,0,27.27,94.19,8.1,FALSE
2021,2,24,6,10,0,0,0,26.18,92.2,8.7,FALSE
2021,2,24,6,20,0,0,0,25.32,89.73,9.2,TRUE
2021,2,24,6,30,17,191,23,24.35,87.96,9.8,TRUE
2021,2,24,6,40,25,326,47,24.5,86.08,10.3,TRUE
2021,2,24,6,50,32,432,76,23.54,84.18,10.9,TRUE
2021,2,24,7,0,39,518,108,22.77,82.28,11.4,TRUE
2021,2,24,7,10,44,587,142,21.89,80.38,12,TRUE
2021,2,24,7,20,49,644,178,21.18,78.49,12.5,TRUE
2021,2,24,7,30,53,691,213,20.5,76.62,13,TRUE
2021,2,24,7,40,56,736,250,17.05,74.76,13.6,TRUE
2021,2,24,7,50,60,770,286,16.5,72.93,14.1,TRUE
2021,2,24,8,0,63,800,321,15.88,71.13,14.7,TRUE
2021,2,24,8,10,65,825,356,15.28,69.35,15.3,TRUE
2021,2,24,8,20,68,847,391,14.71,67.61,15.9,TRUE
2021,2,24,8,30,70,867,425,14.16,65.89,16.5,TRUE
2021,2,24,8,40,72,886,457,11.81,64.22,17.1,TRUE
2021,2,24,8,50,74,902,489,11.37,62.59,17.7,TRUE
2021,2,24,9,0,76,915,519,10.95,61,18.3,TRUE
2021,2,24,9,10,77,928,549,10.74,59.46,18.6,TRUE
2021,2,24,9,20,79,950,583,10.47,57.97,19,TRUE
2021,2,24,9,30,81,959,610,10.22,56.53,19.4,TRUE
2021,2,24,9,40,99,922,626,9,55.16,19.7,TRUE
2021,2,24,9,50,100,931,649,8.78,53.86,20.1,TRUE
2021,2,24,10,0,102,939,671,8.57,52.63,20.5,TRUE
2021,2,24,10,10,103,946,692,8.47,51.47,20.7,TRUE
2021,2,24,10,20,104,952,711,8.36,50.4,20.9,TRUE
2021,2,24,10,30,105,957,728,8.21,49.41,21.2,TRUE
2021,2,24,10,40,105,964,744,7.06,48.52,21.4,TRUE
2021,2,24,10,50,105,968,757,6.97,47.73,21.6,TRUE
2021,2,24,11,0,106,972,768,6.84,47.04,21.9,TRUE
2021,2,24,11,10,107,975,778,6.8,46.46,22,TRUE
2021,2,24,11,20,107,977,785,6.76,46,22.1,TRUE
2021,2,24,11,30,107,978,791,6.72,45.65,22.2,TRUE
2021,2,24,11,40,104,987,797,5.57,45.42,22.4,TRUE
2021,2,24,11,50,104,987,798,5.54,45.31,22.5,TRUE
2021,2,24,12,0,104,987,798,5.5,45.32,22.6,TRUE
2021,2,24,12,10,104,987,796,5.47,45.46,22.7,TRUE
2021,2,24,12,20,103,986,791,5.44,45.71,22.8,TRUE
2021,2,24,12,30,103,984,785,5.4,46.09,22.9,TRUE
2021,2,24,12,40,84,1022,786,4.47,46.58,22.9,TRUE
2021,2,24,12,50,83,1020,777,4.44,47.18,23,TRUE
2021,2,24,13,0,83,1031,774,4.41,47.89,23.1,TRUE
2021,2,24,13,10,83,1027,760,4.44,48.71,23,TRUE
2021,2,24,13,20,82,1023,745,4.44,49.62,23,TRUE
2021,2,24,13,30,81,1019,727,4.47,50.62,22.9,TRUE
2021,2,24,13,40,80,1014,708,3.87,51.71,22.9,TRUE
2021,2,24,13,50,79,1008,687,3.87,52.89,22.9,TRUE
2021,2,24,14,0,78,1002,665,3.9,54.13,22.8,TRUE
2021,2,24,14,10,77,994,640,3.94,55.45,22.6,TRUE
2021,2,24,14,20,75,985,614,3.97,56.84,22.5,TRUE
2021,2,24,14,30,74,976,587,4.02,58.28,22.3,TRUE
2021,2,24,14,40,72,967,559,3.92,59.78,22.1,TRUE
2021,2,24,14,50,71,955,529,3.97,61.33,21.9,TRUE
2021,2,24,15,0,69,941,497,3.99,62.93,21.8,TRUE
2021,2,24,15,10,67,926,465,3.99,64.58,21.8,TRUE
2021,2,24,15,20,65,909,431,3.99,66.26,21.8,TRUE
2021,2,24,15,30,63,890,397,3.99,67.98,21.8,TRUE
2021,2,24,15,40,61,869,362,3.99,69.73,21.8,TRUE
2021,2,24,15,50,58,844,326,3.99,71.51,21.8,TRUE
2021,2,24,16,0,55,815,289,5.96,73.32,18.9,TRUE
2021,2,24,16,10,52,781,252,6.27,75.15,18.1,TRUE
2021,2,24,16,20,49,742,216,6.59,77.01,17.3,TRUE
2021,2,24,16,30,45,695,179,6.9,78.89,16.6,TRUE
2021,2,24,16,40,41,632,142,8.45,80.78,15.8,TRUE
2021,2,24,16,50,36,562,107,8.89,82.68,15,TRUE
2021,2,24,17,0,29,460,73,9.3,84.58,14.3,TRUE
2021,2,24,17,10,22,348,44,9.49,86.48,14,TRUE
2021,2,24,17,20,14,206,20,9.62,88.34,13.8,TRUE
2021,2,24,17,30,0,0,0,9.75,90.08,13.6,TRUE
2021,2,24,17,40,0,0,0,10.78,92.61,13.4,FALSE
2021,2,24,17,50,0,0,0,10.94,94.6,13.2,FALSE
2021,2,24,18,0,0,0,0,11.08,96.6,13,FALSE
2021,2,24,18,10,0,0,0,11.37,98.61,12.6,FALSE
2021,2,24,18,20,0,0,0,11.6,100.62,12.3,FALSE
2021,2,24,18,30,0,0,0,11.84,102.63,12,FALSE
2021,2,24,18,40,0,0,0,13.83,104.65,11.7,FALSE
2021,2,24,18,50,0,0,0,14.2,106.67,11.3,FALSE
2021,2,24,19,0,0,0,0,14.5,108.68,11,FALSE
2021,2,24,19,10,0,0,0,14.79,110.7,10.7,FALSE
2021,2,24,19,20,0,0,0,15.09,112.71,10.4,FALSE
2021,2,24,19,30,0,0,0,15.5,114.71,10,FALSE
2021,2,24,19,40,0,0,0,17.83,116.71,9.7,FALSE
2021,2,24,19,50,0,0,0,18.19,118.7,9.4,FALSE
2021,2,24,20,0,0,0,0,18.69,120.68,9,FALSE
2021,2,24,20,10,0,0,0,18.94,122.65,8.8,FALSE
2021,2,24,20,20,0,0,0,19.2,124.6,8.6,FALSE
2021,2,24,20,30,0,0,0,19.61,126.53,8.3,FALSE
2021,2,24,20,40,0,0,0,20.64,128.45,8.1,FALSE
2021,2,24,20,50,0,0,0,20.92,130.34,7.9,FALSE
2021,2,24,21,0,0,0,0,21.36,132.2,7.6,FALSE
2021,2,24,21,10,0,0,0,21.65,134.03,7.4,FALSE
2021,2,24,21,20,0,0,0,21.95,135.83,7.2,FALSE
2021,2,24,21,30,0,0,0,22.12,137.58,7.1,FALSE
2021,2,24,21,40,0,0,0,22.52,139.29,6.9,FALSE
2021,2,24,21,50,0,0,0,22.83,140.94,6.7,FALSE
2021,2,24,22,0,0,0,0,23.15,142.53,6.5,FALSE
2021,2,24,22,10,0,0,0,23.31,144.05,6.4,FALSE
2021,2,24,22,20,0,0,0,23.63,145.49,6.2,FALSE
2021,2,24,22,30,0,0,0,23.79,146.84,6.1,FALSE
2021,2,24,22,40,0,0,0,23.89,148.08,5.9,FALSE
2021,2,24,22,50,0,0,0,24.06,149.21,5.8,FALSE
2021,2,24,23,0,0,0,0,24.42,150.21,5.6,FALSE
2021,2,24,23,10,0,0,0,24.59,151.06,5.5,FALSE
2021,2,24,23,20,0,0,0,24.93,151.76,5.3,FALSE
2021,2,24,23,30,0,0,0,25.1,152.29,5.2,FALSE
2021,2,24,23,40,0,0,0,25.6,152.63,5.1,FALSE
2021,2,24,23,50,0,0,0,25.77,152.8,5,FALSE
2021,2,25,0,0,0,0,0,26.14,152.77,4.8,FALSE
2021,2,25,0,10,0,0,0,26.32,152.55,4.7,FALSE
2021,2,25,0,20,0,0,0,26.5,152.15,4.6,FALSE
2021,2,25,0,30,0,0,0,26.69,151.57,4.5,FALSE
2021,2,25,0,40,0,0,0,27.44,150.82,4.4,FALSE
2021,2,25,0,50,0,0,0,27.63,149.92,4.3,FALSE
2021,2,25,1,0,0,0,0,27.83,148.88,4.2,FALSE
2021,2,25,1,10,0,0,0,27.83,147.72,4.2,FALSE
2021,2,25,1,20,0,0,0,28.02,146.44,4.1,FALSE
2021,2,25,1,30,0,0,0,28.02,145.06,4.1,FALSE
2021,2,25,1,40,0,0,0,28.72,143.6,4,FALSE
2021,2,25,1,50,0,0,0,28.92,142.05,3.9,FALSE
2021,2,25,2,0,0,0,0,28.92,140.44,3.9,FALSE
2021,2,25,2,10,0,0,0,29.12,138.77,3.8,FALSE
2021,2,25,2,20,0,0,0,29.33,137.05,3.7,FALSE
2021,2,25,2,30,0,0,0,29.33,135.28,3.7,FALSE
2021,2,25,2,40,0,0,0,29.75,133.47,3.6,FALSE
2021,2,25,2,50,0,0,0,29.75,131.63,3.6,FALSE
2021,2,25,3,0,0,0,0,29.96,129.76,3.5,FALSE
2021,2,25,3,10,0,0,0,29.96,127.86,3.5,FALSE
2021,2,25,3,20,0,0,0,30.17,125.94,3.4,FALSE
2021,2,25,3,30,0,0,0,30.17,124,3.4,FALSE
2021,2,25,3,40,0,0,0,30.38,122.04,3.3,FALSE
2021,2,25,3,50,0,0,0,30.59,120.07,3.2,FALSE
2021,2,25,4,0,0,0,0,30.59,118.08,3.2,FALSE
2021,2,25,4,10,0,0,0,30.81,116.09,3.1,FALSE
2021,2,25,4,20,0,0,0,30.81,114.08,3.1,FALSE
2021,2,25,4,30,0,0,0,31.03,112.07,3,FALSE
2021,2,25,4,40,0,0,0,30.93,110.06,3,FALSE
2021,2,25,4,50,0,0,0,30.93,108.04,3,FALSE
2021,2,25,5,0,0,0,0,31.15,106.02,2.9,FALSE
2021,2,25,5,10,0,0,0,30.93,104,3,FALSE
2021,2,25,5,20,0,0,0,30.74,101.98,3.1,FALSE
2021,2,25,5,30,0,0,0,30.74,99.97,3.1,FALSE
2021,2,25,5,40,0,0,0,30.36,97.95,3.2,FALSE
2021,2,25,5,50,0,0,0,30.15,95.94,3.3,FALSE
2021,2,25,6,0,0,0,0,30.15,93.94,3.3,FALSE
2021,2,25,6,10,0,0,0,29.31,91.94,3.7,FALSE
2021,2,25,6,20,0,0,0,28.5,89.5,4.1,TRUE
2021,2,25,6,30,16,363,31,27.71,87.71,4.5,TRUE
2021,2,25,6,40,23,483,58,26.18,85.83,4.9,TRUE
2021,2,25,6,50,28,577,90,25.46,83.92,5.3,TRUE
2021,2,25,7,0,33,651,124,24.76,82.01,5.7,TRUE
2021,2,25,7,10,37,710,159,24.26,80.11,6,TRUE
2021,2,25,7,20,41,758,196,23.6,78.22,6.4,TRUE
2021,2,25,7,30,44,799,233,22.96,76.34,6.8,TRUE
2021,2,25,7,40,48,831,270,19.7,74.49,7.1,TRUE
2021,2,25,7,50,50,860,307,19.17,72.65,7.5,TRUE
2021,2,25,8,0,53,885,343,18.78,70.84,7.8,TRUE
2021,2,25,8,10,55,907,379,18.4,69.06,8.1,TRUE
2021,2,25,8,20,57,926,414,17.91,67.31,8.5,TRUE
2021,2,25,8,30,58,943,448,17.55,65.6,8.8,TRUE
2021,2,25,8,40,61,957,481,15.01,63.92,9.1,TRUE
2021,2,25,8,50,62,970,513,14.71,62.28,9.4,TRUE
2021,2,25,9,0,64,982,544,14.42,60.68,9.7,TRUE
2021,2,25,9,10,65,993,574,14.13,59.14,10,TRUE
2021,2,25,9,20,66,1002,603,13.85,57.64,10.3,TRUE
2021,2,25,9,30,67,1011,629,13.67,56.2,10.5,TRUE
2021,2,25,9,40,66,1007,646,12.1,54.83,10.8,TRUE
2021,2,25,9,50,67,1014,670,11.86,53.52,11.1,TRUE
2021,2,25,10,0,68,1020,692,11.63,52.28,11.4,TRUE
2021,2,25,10,10,69,1025,712,11.39,51.12,11.7,TRUE
2021,2,25,10,20,69,1030,731,11.24,50.04,11.9,TRUE
2021,2,25,10,30,70,1034,748,11.02,49.05,12.2,TRUE
2021,2,25,10,40,70,1038,763,9.93,48.16,12.4,TRUE
2021,2,25,10,50,71,1041,776,9.73,47.36,12.7,TRUE
2021,2,25,11,0,71,1044,787,9.54,46.67,13,TRUE
2021,2,25,11,10,71,1046,797,9.42,46.09,13.2,TRUE
2021,2,25,11,20,72,1048,804,9.3,45.62,13.4,TRUE
2021,2,25,11,30,72,1049,810,9.17,45.27,13.6,TRUE
2021,2,25,11,40,73,1049,814,8.49,45.04,13.8,TRUE
2021,2,25,11,50,73,1049,815,8.33,44.93,14.1,TRUE
2021,2,25,12,0,73,1049,815,8.22,44.95,14.3,TRUE
2021,2,25,12,10,73,1049,813,8.17,45.09,14.4,TRUE
2021,2,25,12,20,73,1048,809,8.06,45.35,14.6,TRUE
2021,2,25,12,30,72,1046,803,8.01,45.73,14.7,TRUE
2021,2,25,12,40,72,1045,795,7.59,46.22,14.9,TRUE
2021,2,25,12,50,72,1043,785,7.54,46.83,15,TRUE
2021,2,25,13,0,71,1040,773,7.45,47.55,15.2,TRUE
2021,2,25,13,10,71,1037,759,7.45,48.37,15.2,TRUE
2021,2,25,13,20,70,1033,744,7.4,49.29,15.3,TRUE
2021,2,25,13,30,70,1029,727,7.4,50.3,15.3,TRUE
2021,2,25,13,40,70,1022,707,7.26,51.4,15.4,TRUE
2021,2,25,13,50,69,1006,680,7.26,52.58,15.4,TRUE
2021,2,25,14,0,68,1000,658,7.21,53.84,15.5,TRUE
2021,2,25,14,10,67,993,634,7.26,55.16,15.4,TRUE
2021,2,25,14,20,66,985,608,7.26,56.56,15.4,TRUE
2021,2,25,14,30,65,976,582,7.3,58.01,15.3,TRUE
2021,2,25,14,40,65,961,553,7.33,59.51,15.3,TRUE
2021,2,25,14,50,64,950,524,7.37,61.07,15.2,TRUE
2021,2,25,15,0,63,938,493,7.42,62.68,15.1,TRUE
2021,2,25,15,10,61,923,461,7.42,64.33,15.1,TRUE
2021,2,25,15,20,59,908,428,7.42,66.02,15.1,TRUE
2021,2,25,15,30,57,890,394,7.42,67.74,15.1,TRUE
2021,2,25,15,40,55,869,360,7.42,69.5,15.1,TRUE
2021,2,25,15,50,53,846,324,7.42,71.29,15.1,TRUE
2021,2,25,16,0,51,807,286,10.61,73.1,13.2,TRUE
2021,2,25,16,10,48,776,250,11.11,74.94,12.5,TRUE
2021,2,25,16,20,45,739,214,11.55,76.8,11.9,TRUE
2021,2,25,16,30,41,696,178,12.01,78.68,11.3,TRUE
2021,2,25,16,40,37,643,143,15.49,80.57,10.7,TRUE
2021,2,25,16,50,33,580,109,16.12,82.48,10.1,TRUE
2021,2,25,17,0,28,500,76,16.9,84.39,9.4,TRUE
2021,2,25,17,10,21,401,47,16.9,86.29,9.4,TRUE
2021,2,25,17,20,14,272,23,17.01,88.16,9.3,TRUE
2021,2,25,17,30,0,0,0,17.13,89.91,9.2,TRUE
2021,2,25,17,40,0,0,0,16.6,92.42,9.1,FALSE
2021,2,25,17,50,0,0,0,16.6,94.41,9.1,FALSE
2021,2,25,18,0,0,0,0,16.71,96.42,9,FALSE
2021,2,25,18,10,0,0,0,16.82,98.43,8.9,FALSE
2021,2,25,18,20,0,0,0,16.94,100.44,8.8,FALSE
2021,2,25,18,30,0,0,0,17.05,102.45,8.7,FALSE
2021,2,25,18,40,0,0,0,16.68,104.47,8.6,FALSE
2021,2,25,18,50,0,0,0,16.8,106.49,8.5,FALSE
2021,2,25,19,0,0,0,0,16.91,108.5,8.4,FALSE
2021,2,25,19,10,0,0,0,17.14,110.52,8.2,FALSE
2021,2,25,19,20,0,0,0,17.38,112.53,8,FALSE
2021,2,25,19,30,0,0,0,17.63,114.53,7.8,FALSE
2021,2,25,19,40,0,0,0,16.94,116.53,7.7,FALSE
2021,2,25,19,50,0,0,0,17.17,118.51,7.5,FALSE
2021,2,25,20,0,0,0,0,17.41,120.49,7.3,FALSE
2021,2,25,20,10,0,0,0,17.41,122.45,7.3,FALSE
2021,2,25,20,20,0,0,0,17.53,124.4,7.2,FALSE
2021,2,25,20,30,0,0,0,17.65,126.33,7.1,FALSE
2021,2,25,20,40,0,0,0,16.97,128.24,7.1,FALSE
2021,2,25,20,50,0,0,0,17.08,130.12,7,FALSE
2021,2,25,21,0,0,0,0,17.2,131.98,6.9,FALSE
2021,2,25,21,10,0,0,0,17.2,133.81,6.9,FALSE
2021,2,25,21,20,0,0,0,17.32,135.59,6.8,FALSE
2021,2,25,21,30,0,0,0,17.42,137.34,6.7,FALSE
2021,2,25,21,40,0,0,0,17.01,139.04,6.6,FALSE
2021,2,25,21,50,0,0,0,17.01,140.68,6.6,FALSE
2021,2,25,22,0,0,0,0,17.13,142.27,6.5,FALSE
2021,2,25,22,10,0,0,0,17.25,143.78,6.4,FALSE
2021,2,25,22,20,0,0,0,17.49,145.21,6.2,FALSE
2021,2,25,22,30,0,0,0,17.61,146.54,6.1,FALSE
2021,2,25,22,40,0,0,0,17.27,147.78,6,FALSE
2021,2,25,22,50,0,0,0,17.39,148.89,5.9,FALSE
2021,2,25,23,0,0,0,0,17.63,149.88,5.7,FALSE
2021,2,25,23,10,0,0,0,17.75,150.72,5.6,FALSE
2021,2,25,23,20,0,0,0,17.88,151.41,5.5,FALSE
2021,2,25,23,30,0,0,0,18,151.93,5.4,FALSE
2021,2,25,23,40,0,0,0,17.75,152.27,5.3,FALSE
2021,2,25,23,50,0,0,0,17.88,152.42,5.2,FALSE
2021,2,26,0,0,0,0,0,18,152.39,5.1,FALSE
2021,2,26,0,10,0,0,0,18.13,152.17,5,FALSE
2021,2,26,0,20,0,0,0,18.25,151.77,4.9,FALSE
2021,2,26,0,30,0,0,0,18.38,151.2,4.8,FALSE
2021,2,26,0,40,0,0,0,18.38,150.46,4.6,FALSE
2021,2,26,0,50,0,0,0,18.51,149.56,4.5,FALSE
2021,2,26,1,0,0,0,0,18.64,148.53,4.4,FALSE
2021,2,26,1,10,0,0,0,18.77,147.37,4.3,FALSE
2021,2,26,1,20,0,0,0,18.9,146.1,4.2,FALSE
2021,2,26,1,30,0,0,0,19.15,144.73,4,FALSE
2021,2,26,1,40,0,0,0,19.17,143.28,3.9,FALSE
2021,2,26,1,50,0,0,0,19.3,141.74,3.8,FALSE
2021,2,26,2,0,0,0,0,19.44,140.14,3.7,FALSE
2021,2,26,2,10,0,0,0,19.72,138.47,3.5,FALSE
2021,2,26,2,20,0,0,0,19.85,136.75,3.4,FALSE
2021,2,26,2,30,0,0,0,20,134.99,3.3,FALSE
2021,2,26,2,40,0,0,0,20.15,133.19,3.2,FALSE
2021,2,26,2,50,0,0,0,20.29,131.35,3.1,FALSE
2021,2,26,3,0,0,0,0,20.43,129.48,3,FALSE
2021,2,26,3,10,0,0,0,20.58,127.59,2.9,FALSE
2021,2,26,3,20,0,0,0,20.58,125.67,2.9,FALSE
2021,2,26,3,30,0,0,0,20.73,123.73,2.8,FALSE
2021,2,26,3,40,0,0,0,21.15,121.78,2.7,FALSE
2021,2,26,3,50,0,0,0,21.15,119.81,2.7,FALSE
2021,2,26,4,0,0,0,0,21.3,117.83,2.6,FALSE
2021,2,26,4,10,0,0,0,21.3,115.83,2.6,FALSE
2021,2,26,4,20,0,0,0,21.45,113.83,2.5,FALSE
2021,2,26,4,30,0,0,0,21.45,111.82,2.5,FALSE
2021,2,26,4,40,0,0,0,22.15,109.81,2.4,FALSE
2021,2,26,4,50,0,0,0,22.15,107.79,2.4,FALSE
2021,2,26,5,0,0,0,0,22.17,105.77,2.4,FALSE
2021,2,26,5,10,0,0,0,22.01,103.75,2.5,FALSE
2021,2,26,5,20,0,0,0,21.86,101.73,2.6,FALSE
2021,2,26,5,30,0,0,0,21.7,99.72,2.7,FALSE
2021,2,26,5,40,0,0,0,23.4,97.7,2.8,FALSE
2021,2,26,5,50,0,0,0,23.23,95.69,2.9,FALSE
2021,2,26,6,0,0,0,0,23.07,93.69,3,FALSE
2021,2,26,6,10,0,0,0,21.8,91.69,3.8,FALSE
2021,2,26,6,20,0,0,0,20.76,89.28,4.5,TRUE
2021,2,26,6,30,17,0,17,19.64,87.47,5.3,TRUE
2021,2,26,6,40,27,162,39,19.49,85.58,6,TRUE
2021,2,26,6,50,33,356,72,18.45,83.67,6.8,TRUE
2021,2,26,7,0,38,581,121,17.47,81.75,7.6,TRUE
2021,2,26,7,10,43,643,156,16.88,79.84,8.1,TRUE
2021,2,26,7,20,47,695,192,16.32,77.95,8.6,TRUE
2021,2,26,7,30,51,738,229,15.78,76.07,9.1,TRUE
2021,2,26,7,40,55,773,265,15.05,74.21,9.7,TRUE
2021,2,26,7,50,58,804,301,14.56,72.37,10.2,TRUE
2021,2,26,8,0,61,832,338,14.08,70.56,10.7,TRUE
2021,2,26,8,10,64,855,373,13.71,68.77,11.1,TRUE
2021,2,26,8,20,66,876,408,13.35,67.02,11.5,TRUE
2021,2,26,8,30,68,895,442,13.01,65.3,11.9,TRUE
2021,2,26,8,40,71,908,474,13.23,63.61,12.3,TRUE
2021,2,26,8,50,73,923,506,12.88,61.97,12.7,TRUE
2021,2,26,9,0,74,936,537,12.55,60.37,13.1,TRUE
2021,2,26,9,10,76,947,566,12.31,58.82,13.4,TRUE
2021,2,26,9,20,78,958,595,12,57.32,13.8,TRUE
2021,2,26,9,30,79,967,621,11.69,55.87,14.2,TRUE
2021,2,26,9,40,80,975,647,11.05,54.49,14.5,TRUE
2021,2,26,9,50,82,982,670,10.77,53.18,14.9,TRUE
2021,2,26,10,0,83,989,692,10.5,51.93,15.3,TRUE
2021,2,26,10,10,84,995,713,10.24,50.77,15.7,TRUE
2021,2,26,10,20,84,1000,731,9.98,49.69,16.1,TRUE
2021,2,26,10,30,86,1004,749,9.73,48.69,16.5,TRUE
2021,2,26,10,40,88,1005,763,8.99,47.79,16.9,TRUE
2021,2,26,10,50,88,1009,776,8.77,46.99,17.3,TRUE
2021,2,26,11,0,89,1012,788,8.55,46.3,17.7,TRUE
2021,2,26,11,10,89,1014,797,8.39,45.72,18,TRUE
2021,2,26,11,20,89,1016,805,8.22,45.25,18.3,TRUE
2021,2,26,11,30,90,1017,810,8.07,44.9,18.6,TRUE
2021,2,26,11,40,90,1017,814,7.37,44.67,19,TRUE
2021,2,26,11,50,90,1018,815,7.24,44.56,19.3,TRUE
2021,2,26,12,0,90,1018,815,7.1,44.58,19.6,TRUE
2021,2,26,12,10,90,1017,813,6.97,44.72,19.9,TRUE
2021,2,26,12,20,90,1016,809,6.88,44.98,20.1,TRUE
2021,2,26,12,30,90,1015,803,6.8,45.37,20.3,TRUE
2021,2,26,12,40,88,1016,795,6.41,45.87,20.5,TRUE
2021,2,26,12,50,87,1014,785,6.29,46.48,20.8,TRUE
2021,2,26,13,0,87,1011,773,6.22,47.21,21,TRUE
2021,2,26,13,10,86,1007,759,6.18,48.04,21.1,TRUE
2021,2,26,13,20,85,1003,744,6.17,48.96,21.1,TRUE
2021,2,26,13,30,85,998,727,6.13,49.98,21.2,TRUE
2021,2,26,13,40,82,996,708,6.05,51.09,21.3,TRUE
2021,2,26,13,50,81,990,687,6.05,52.28,21.3,TRUE
2021,2,26,14,0,80,983,664,6.01,53.54,21.4,TRUE
2021,2,26,14,10,79,976,640,6.05,54.88,21.3,TRUE
2021,2,26,14,20,78,967,615,6.12,56.27,21.1,TRUE
2021,2,26,14,30,76,958,588,6.16,57.73,21,TRUE
2021,2,26,14,40,74,949,559,6.46,59.25,20.9,TRUE
2021,2,26,14,50,72,937,530,6.5,60.81,20.8,TRUE
2021,2,26,15,0,71,924,498,6.57,62.43,20.6,TRUE
2021,2,26,15,10,69,909,466,6.57,64.08,20.6,TRUE
2021,2,26,15,20,67,893,433,6.57,65.78,20.6,TRUE
